"GIÁP BÁT","30G-123512","0000112098","22.10.2020","11","0","true"
"GIÁP BÁT","30G-123512","0000112098","22.10.2020","12","0","true"
"GIÁP BÁT","30G-123512","0000112098","22.10.2020","13","0","true"
"GIÁP BÁT","30G-123512","0000112098","22.10.2020","14","0","true"
"GIÁP BÁT","30G-123512","0000112098","22.10.2020","15","0","true"
"GIÁP BÁT","30G-123512","0000112098","20.01.2021","16","0","true"
"GIÁP BÁT","30G-123512","0000112098","20.01.2021","17","0","true"
"GIÁP BÁT","30G-123512","0000112098","21.01.2021","18","0","true"
"GIÁP BÁT","99-H77060","0000104578","21.01.2021","1","0","true"
